GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,RES_ONLYA,TRUSTA,AIANHHA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7V001
"G20002109584002","2010","2","4","Kansas","20","Cherokee County","021",,,"958400","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,867
"G20002109584003","2010","2","4","Kansas","20","Cherokee County","021",,,"958400","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1122
"G20002109585001","2010","2","4","Kansas","20","Cherokee County","021",,,"958500","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1262
"G20002109585002","2010","2","4","Kansas","20","Cherokee County","021",,,"958500","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,694
"G20002109585003","2010","2","4","Kansas","20","Cherokee County","021",,,"958500","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,707
"G20002109585004","2010","2","4","Kansas","20","Cherokee County","021",,,"958500","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,1191
"G20002109586001","2010","2","4","Kansas","20","Cherokee County","021",,,"958600","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1271
"G20002109586002","2010","2","4","Kansas","20","Cherokee County","021",,,"958600","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,816
"G20002109586003","2010","2","4","Kansas","20","Cherokee County","021",,,"958600","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,707
"G20002109586004","2010","2","4","Kansas","20","Cherokee County","021",,,"958600","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,641
"G20002109586005","2010","2","4","Kansas","20","Cherokee County","021",,,"958600","5",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 5",,1140
"G20002309502001","2010","2","4","Kansas","20","Cheyenne County","023",,,"950200","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,517
"G20002309502002","2010","2","4","Kansas","20","Cheyenne County","023",,,"950200","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,571
"G20002309502003","2010","2","4","Kansas","20","Cheyenne County","023",,,"950200","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,857
"G20002309502004","2010","2","4","Kansas","20","Cheyenne County","023",,,"950200","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,781
"G20002509671001","2010","2","4","Kansas","20","Clark County","025",,,"967100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1210
"G20002509671002","2010","2","4","Kansas","20","Clark County","025",,,"967100","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1005
"G20002704581001","2010","2","4","Kansas","20","Clay County","027",,,"458100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,545
"G20002704581002","2010","2","4","Kansas","20","Clay County","027",,,"458100","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1339
"G20002704581003","2010","2","4","Kansas","20","Clay County","027",,,"458100","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1214
"G20002704581004","2010","2","4","Kansas","20","Clay County","027",,,"458100","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,796
"G20002704582001","2010","2","4","Kansas","20","Clay County","027",,,"458200","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,622
"G20002704582002","2010","2","4","Kansas","20","Clay County","027",,,"458200","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1366
"G20002704582003","2010","2","4","Kansas","20","Clay County","027",,,"458200","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,639
"G20002704582004","2010","2","4","Kansas","20","Clay County","027",,,"458200","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,991
"G20002704582005","2010","2","4","Kansas","20","Clay County","027",,,"458200","5",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 5",,1023
"G20002909771001","2010","2","4","Kansas","20","Cloud County","029",,,"977100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,782
"G20002909771002","2010","2","4","Kansas","20","Cloud County","029",,,"977100","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,960
"G20002909771003","2010","2","4","Kansas","20","Cloud County","029",,,"977100","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,605
"G20002909772001","2010","2","4","Kansas","20","Cloud County","029",,,"977200","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,567
"G20002909772002","2010","2","4","Kansas","20","Cloud County","029",,,"977200","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,597
"G20002909772003","2010","2","4","Kansas","20","Cloud County","029",,,"977200","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1129
"G20002909773001","2010","2","4","Kansas","20","Cloud County","029",,,"977300","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,740
"G20002909773002","2010","2","4","Kansas","20","Cloud County","029",,,"977300","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,578
"G20002909773003","2010","2","4","Kansas","20","Cloud County","029",,,"977300","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,886
"G20002909773004","2010","2","4","Kansas","20","Cloud County","029",,,"977300","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,1240
"G20002909774001","2010","2","4","Kansas","20","Cloud County","029",,,"977400","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,614
"G20002909774002","2010","2","4","Kansas","20","Cloud County","029",,,"977400","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,835
"G20003109661001","2010","2","4","Kansas","20","Coffey County","031",,,"966100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1062
"G20003109661002","2010","2","4","Kansas","20","Coffey County","031",,,"966100","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1641
"G20003109662001","2010","2","4","Kansas","20","Coffey County","031",,,"966200","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,552
"G20003109662002","2010","2","4","Kansas","20","Coffey County","031",,,"966200","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,981
"G20003109662003","2010","2","4","Kansas","20","Coffey County","031",,,"966200","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1414
"G20003109663001","2010","2","4","Kansas","20","Coffey County","031",,,"966300","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1186
"G20003109663002","2010","2","4","Kansas","20","Coffey County","031",,,"966300","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,800
"G20003109663003","2010","2","4","Kansas","20","Coffey County","031",,,"966300","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,965
"G20003309676001","2010","2","4","Kansas","20","Comanche County","033",,,"967600","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,572
"G20003309676002","2010","2","4","Kansas","20","Comanche County","033",,,"967600","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,446
"G20003309676003","2010","2","4","Kansas","20","Comanche County","033",,,"967600","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,873
"G20003504931001","2010","2","4","Kansas","20","Cowley County","035",,,"493100","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,622
"G20003504931002","2010","2","4","Kansas","20","Cowley County","035",,,"493100","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,808
"G20003504931003","2010","2","4","Kansas","20","Cowley County","035",,,"493100","3",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 3",,1299
"G20003504932001","2010","2","4","Kansas","20","Cowley County","035",,,"493200","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,1429
"G20003504932002","2010","2","4","Kansas","20","Cowley County","035",,,"493200","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,1637
"G20003504933001","2010","2","4","Kansas","20","Cowley County","035",,,"493300","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,988
"G20003504933002","2010","2","4","Kansas","20","Cowley County","035",,,"493300","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,1772
"G20003504934001","2010","2","4","Kansas","20","Cowley County","035",,,"493400","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,1361
"G20003504934002","2010","2","4","Kansas","20","Cowley County","035",,,"493400","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,1237
"G20003504935001","2010","2","4","Kansas","20","Cowley County","035",,,"493500","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,827
"G20003504935002","2010","2","4","Kansas","20","Cowley County","035",,,"493500","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,1145
"G20003504935003","2010","2","4","Kansas","20","Cowley County","035",,,"493500","3",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 3",,2081
"G20003504935004","2010","2","4","Kansas","20","Cowley County","035",,,"493500","4",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 4",,1138
"G20003504936001","2010","2","4","Kansas","20","Cowley County","035",,,"493600","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,710
"G20003504936002","2010","2","4","Kansas","20","Cowley County","035",,,"493600","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,1285
"G20003504936003","2010","2","4","Kansas","20","Cowley County","035",,,"493600","3",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 3",,929
"G20003504936004","2010","2","4","Kansas","20","Cowley County","035",,,"493600","4",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 4",,707
"G20003504936005","2010","2","4","Kansas","20","Cowley County","035",,,"493600","5",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 5",,736
"G20003504937001","2010","2","4","Kansas","20","Cowley County","035",,,"493700","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,1435
"G20003504937002","2010","2","4","Kansas","20","Cowley County","035",,,"493700","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,2166
"G20003504938001","2010","2","4","Kansas","20","Cowley County","035",,,"493800","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,851
"G20003504938002","2010","2","4","Kansas","20","Cowley County","035",,,"493800","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,951
"G20003504938003","2010","2","4","Kansas","20","Cowley County","035",,,"493800","3",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 3",,860
"G20003504938004","2010","2","4","Kansas","20","Cowley County","035",,,"493800","4",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 4",,1339
"G20003504938005","2010","2","4","Kansas","20","Cowley County","035",,,"493800","5",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 5",,650
"G20003504939001","2010","2","4","Kansas","20","Cowley County","035",,,"493900","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,1752
"G20003504939002","2010","2","4","Kansas","20","Cowley County","035",,,"493900","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,925
"G20003504939003","2010","2","4","Kansas","20","Cowley County","035",,,"493900","3",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 3",,756
"G20003504940001","2010","2","4","Kansas","20","Cowley County","035",,,"494000","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,966
"G20003504940002","2010","2","4","Kansas","20","Cowley County","035",,,"494000","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,729
"G20003504940003","2010","2","4","Kansas","20","Cowley County","035",,,"494000","3",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 3",,681
"G20003504941001","2010","2","4","Kansas","20","Cowley County","035",,,"494100","1",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 1",,990
"G20003504941002","2010","2","4","Kansas","20","Cowley County","035",,,"494100","2",,,,,,,,,,"49060","99999","556",,,,,,,,,,,,,,"Block Group 2",,549
"G20003709566001","2010","2","4","Kansas","20","Crawford County","037",,,"956600","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,1178
"G20003709566002","2010","2","4","Kansas","20","Crawford County","037",,,"956600","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,874
"G20003709566003","2010","2","4","Kansas","20","Crawford County","037",,,"956600","3",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 3",,825
"G20003709566004","2010","2","4","Kansas","20","Crawford County","037",,,"956600","4",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 4",,1355
"G20003709567001","2010","2","4","Kansas","20","Crawford County","037",,,"956700","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,1224
"G20003709567002","2010","2","4","Kansas","20","Crawford County","037",,,"956700","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,974
"G20003709567003","2010","2","4","Kansas","20","Crawford County","037",,,"956700","3",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 3",,684
"G20003709567004","2010","2","4","Kansas","20","Crawford County","037",,,"956700","4",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 4",,845
"G20003709568001","2010","2","4","Kansas","20","Crawford County","037",,,"956800","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,1050
"G20003709568002","2010","2","4","Kansas","20","Crawford County","037",,,"956800","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,1235
"G20003709568003","2010","2","4","Kansas","20","Crawford County","037",,,"956800","3",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 3",,1198
"G20003709569001","2010","2","4","Kansas","20","Crawford County","037",,,"956900","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,1305
"G20003709569002","2010","2","4","Kansas","20","Crawford County","037",,,"956900","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,1052
"G20003709569003","2010","2","4","Kansas","20","Crawford County","037",,,"956900","3",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 3",,1895
"G20003709570001","2010","2","4","Kansas","20","Crawford County","037",,,"957000","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,1531
"G20003709570002","2010","2","4","Kansas","20","Crawford County","037",,,"957000","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,1803
"G20003709571001","2010","2","4","Kansas","20","Crawford County","037",,,"957100","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,638
"G20003709571002","2010","2","4","Kansas","20","Crawford County","037",,,"957100","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,1158
"G20003709571003","2010","2","4","Kansas","20","Crawford County","037",,,"957100","3",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 3",,914
"G20003709572001","2010","2","4","Kansas","20","Crawford County","037",,,"957200","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,1430
"G20003709572002","2010","2","4","Kansas","20","Crawford County","037",,,"957200","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,802
"G20003709573001","2010","2","4","Kansas","20","Crawford County","037",,,"957300","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,1537
"G20003709573002","2010","2","4","Kansas","20","Crawford County","037",,,"957300","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,1641
"G20003709574001","2010","2","4","Kansas","20","Crawford County","037",,,"957400","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,666
"G20003709574002","2010","2","4","Kansas","20","Crawford County","037",,,"957400","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,905
"G20003709574003","2010","2","4","Kansas","20","Crawford County","037",,,"957400","3",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 3",,588
"G20003709575001","2010","2","4","Kansas","20","Crawford County","037",,,"957500","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,890
"G20003709575002","2010","2","4","Kansas","20","Crawford County","037",,,"957500","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,665
"G20003709575003","2010","2","4","Kansas","20","Crawford County","037",,,"957500","3",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 3",,815
"G20003709576001","2010","2","4","Kansas","20","Crawford County","037",,,"957600","1",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 1",,953
"G20003709576002","2010","2","4","Kansas","20","Crawford County","037",,,"957600","2",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 2",,2923
"G20003709576003","2010","2","4","Kansas","20","Crawford County","037",,,"957600","3",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 3",,1535
"G20003709576004","2010","2","4","Kansas","20","Crawford County","037",,,"957600","4",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 4",,978
"G20003709576005","2010","2","4","Kansas","20","Crawford County","037",,,"957600","5",,,,,,,,,,"38260","99999","999",,,,,,,,,,,,,,"Block Group 5",,1068
"G20003909511001","2010","2","4","Kansas","20","Decatur County","039",,,"951100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1104
"G20003909512001","2010","2","4","Kansas","20","Decatur County","039",,,"951200","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,529
"G20003909512002","2010","2","4","Kansas","20","Decatur County","039",,,"951200","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,639
"G20003909512003","2010","2","4","Kansas","20","Decatur County","039",,,"951200","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,689
"G20004100841001","2010","2","4","Kansas","20","Dickinson County","041",,,"084100","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1595
"G20004100841002","2010","2","4","Kansas","20","Dickinson County","041",,,"084100","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,859
"G20004100841003","2010","2","4","Kansas","20","Dickinson County","041",,,"084100","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,611
"G20004100841004","2010","2","4","Kansas","20","Dickinson County","041",,,"084100","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,993
"G20004100842001","2010","2","4","Kansas","20","Dickinson County","041",,,"084200","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,632
"G20004100842002","2010","2","4","Kansas","20","Dickinson County","041",,,"084200","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,780
"G20004100842003","2010","2","4","Kansas","20","Dickinson County","041",,,"084200","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1113
"G20004100843001","2010","2","4","Kansas","20","Dickinson County","041",,,"084300","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1647
"G20004100843002","2010","2","4","Kansas","20","Dickinson County","041",,,"084300","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,711
"G20004100844001","2010","2","4","Kansas","20","Dickinson County","041",,,"084400","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1108
"G20004100844002","2010","2","4","Kansas","20","Dickinson County","041",,,"084400","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,1691
"G20004100844003","2010","2","4","Kansas","20","Dickinson County","041",,,"084400","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1286
"G20004100844004","2010","2","4","Kansas","20","Dickinson County","041",,,"084400","4",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 4",,1056
"G20004100845001","2010","2","4","Kansas","20","Dickinson County","041",,,"084500","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1066
"G20004100845002","2010","2","4","Kansas","20","Dickinson County","041",,,"084500","2",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 2",,937
"G20004100845003","2010","2","4","Kansas","20","Dickinson County","041",,,"084500","3",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 3",,1101
"G20004100846001","2010","2","4","Kansas","20","Dickinson County","041",,,"084600","1",,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Block Group 1",,1214
